ID	GeneName	Transcript#	Strand	Chromosome	Start	End	ExonLength	Source	IsConfounded	EntrezID	GeneType
70004	1700028J19Rik	1	-	7	44229930	44236122	1187	mm10_refGene	False	70004	ncRNA
70005	Znf41-ps	1	+	4	145789515	145831978	4566	mm10_refGene	True	70005	pseudo
70008	Ace2	2	+	X	164139342	164188418	3645	mm10_refGene	False	70008	protein-coding
70009	Ssty2	1	-	Y	67045743	67048072	1216	mm10_refGene	False	70009	protein-coding
70011	1700030N03Rik	1	-	19	3153799	3197703	395	mm10_refGene	False	70011	ncRNA
70012	Cep85	1	-	4	134129858	134187085	3866	mm10_refGene	False	70012	protein-coding
70020	Ino80b	1	-	6	83121828	83125029	1038	mm10_refGene	False	70020	protein-coding
70021	Nt5dc2	1	+	14	31134853	31139124	1410	mm10_refGene	True	70021	protein-coding
70024	Mcm10	2	-	2	4990724	5012791	3944	mm10_refGene	False	70024	protein-coding
70025	Acot7	3	+	4	152178100	152271855	1860	mm10_refGene	False	70025	protein-coding
70026	Tspo2	1	-	17	48448435	48451501	935	mm10_refGene	False	70026	protein-coding
70028	Dopey2	2	+	16	93711907	93810588	7455	mm10_refGene	False	70028	protein-coding
70031	Cmtm8	1	-	9	114789345	114844152	1064	mm10_refGene	False	70031	protein-coding
70036	Dancr	1	+	5	74093083	74094336	1036	mm10_refGene	True	70036	ncRNA
70040	2610037D02Rik	1	-	15	96190474	96197974	3631	mm10_refGene	True	70040	ncRNA
70044	Tut1	1	+	19	8953850	8966210	2750	mm10_refGene	False	70044	protein-coding
70045	2610528A11Rik	1	-	14	37102140	37110101	756	mm10_refGene	False	70045	protein-coding
70047	Trnt1	3	+	6	106769138	106782474	3539	mm10_refGene	True	70047	protein-coding
70052	Prpf4	1	+	4	62408783	62426990	5237	mm10_refGene	False	70052	protein-coding
70054	Ccdc89	1	+	7	90426312	90428664	2353	mm10_refGene	False	70054	protein-coding
70055	1700030L20Rik	1	-	3	136435270	136449349	985	mm10_refGene	False	70055	ncRNA
70059	Degs2	2	-	12	108686792	108702306	3574	mm10_refGene	True	70059	protein-coding
70060	Spata3	4	+	1	86021942	86029958	1602	mm10_refGene	False	70060	protein-coding
70061	Sdr9c7	1	+	10	127898535	127911759	2849	mm10_refGene	False	70061	protein-coding
70062	Ctag2	1	+	X	65047644	65049017	857	mm10_refGene	False	70062	protein-coding
70065	Ankrd60	2	-	2	173568661	173578341	1167	mm10_refGene	False	70065	protein-coding
70069	H1fnt	1	-	15	98255982	98257307	1326	mm10_refGene	False	70069	protein-coding
70073	Zdhhc25	1	+	15	88600302	88601669	1368	mm10_refGene	False	70073	protein-coding
70078	Nol7	1	+	13	43398376	43402858	1811	mm10_refGene	True	70078	protein-coding
70080	Igsf23	1	-	7	19937305	19950743	1895	mm10_refGene	False	70080	protein-coding
70081	2210404O09Rik	1	-	17	21879570	21909926	2221	mm10_refGene	False	70081	protein-coding
70082	Lysmd2	1	+	9	75625732	75637773	1200	mm10_refGene	False	70082	protein-coding
70083	Metrn	1	-	17	25794571	25797045	1363	mm10_refGene	False	70083	protein-coding
70086	Cysltr2	2	-	14	73029128	73049114	1802	mm10_refGene	False	70086	protein-coding
70088	Meaf6	2	+	4	125085134	125110070	1382	mm10_refGene	False	70088	protein-coding
70090	2310005E17Rik	1	-	13	98424110	98435065	1186	mm10_refGene	False	70090	ncRNA
70093	Ube2q1	1	+	3	89773609	89783997	3081	mm10_refGene	False	70093	protein-coding
70097	Sash1	1	-	10	8722219	8886070	7183	mm10_refGene	False	70097	protein-coding
70099	Smc4	1	+	3	69004972	69034623	4082	mm10_refGene	True	70099	protein-coding
70100	2310015D24Rik	1	-	16	13514131	13520419	2917	mm10_refGene	False	70100	ncRNA
70101	Cyp4f16	1	+	17	32536629	32551797	2167	mm10_refGene	False	70101	protein-coding
70103	Znhit1	1	-	5	136982201	136987882	1032	mm10_refGene	True	70103	protein-coding
70110	Ifi35	1	+	11	101448412	101458701	1360	mm10_refGene	False	70110	protein-coding
70113	Odf3b	1	-	15	89377449	89379254	1040	mm10_refGene	False	70113	protein-coding
70118	Srrd	1	-	5	112337391	112343040	1111	mm10_refGene	True	70118	protein-coding
70120	Yars2	2	+	16	16302965	16309640	1587	mm10_refGene	False	70120	protein-coding
70122	Mllt3	3	-	4	87769925	88033407	6225	mm10_refGene	False	70122	protein-coding
70123	2210013O21Rik	1	+	X	153723554	153741296	856	mm10_refGene	False	70123	protein-coding
70127	Dpf3	3	-	12	83213751	83487736	3772	mm10_refGene	False	70127	protein-coding
70129	Slc44a4	1	+	17	34914466	34930436	2345	mm10_refGene	False	70129	protein-coding
70134	2210011C24Rik	1	-	8	84010228	84011720	907	mm10_refGene	True	70134	protein-coding
70138	2210417A02Rik	1	+	5	148741840	148743139	550	mm10_refGene	False	70138	ncRNA
70143	2210414B05Rik	1	+	4	3656506	3663108	874	mm10_refGene	False	70143	ncRNA
70144	Lrch3	1	+	16	32914100	33016029	5918	mm10_refGene	True	70144	protein-coding
70147	2210019I11Rik	1	-	5	147228598	147271521	1442	mm10_refGene	True	70147	ncRNA
70152	Mettl7a1	1	+	15	100304817	100314348	1883	mm10_refGene	False	70152	protein-coding
70153	2210016F16Rik	1	-	13	58380046	58385225	2822	mm10_refGene	False	70153	protein-coding
70155	Ogfrl1	1	-	1	23366424	23383175	4844	mm10_refGene	False	70155	protein-coding
70157	2210409D07Rik	1	-	18	57632079	57638585	458	mm10_refGene	True	70157	ncRNA
70160	Vps36	1	+	8	22192860	22218597	1277	mm10_refGene	False	70160	protein-coding
70162	Hk1os	1	+	10	62340607	62349866	557	mm10_refGene	True	70162	ncRNA
70163	Lypd8	2	+	11	58379032	58390541	1108	mm10_refGene	False	70163	protein-coding
70166	Lipn	1	+	19	34067358	34084918	1502	mm10_refGene	False	70166	protein-coding
70178	Abhd17c	1	-	7	84109356	84151893	2238	mm10_refGene	False	70178	protein-coding
70186	Fam162a	1	-	16	36043844	36071515	635	mm10_refGene	False	70186	protein-coding
70192	Cd209g	1	+	8	4134736	4137707	1085	mm10_refGene	False	70192	protein-coding
70194	2310075C17Rik	1	+	9	112227456	112228242	449	mm10_refGene	True	70194	ncRNA
70202	Ctsll3	1	-	13	60798250	60802844	1332	mm10_refGene	False	70202	protein-coding
70207	Taco1	1	+	11	106066107	106073612	1337	mm10_refGene	False	70207	protein-coding
70208	Med23	2	+	10	24869986	24913529	4946	mm10_refGene	True	70208	protein-coding
70209	Tmem143	1	+	7	45897069	45917413	2169	mm10_refGene	False	70209	protein-coding
70218	Kif18b	1	-	11	102905519	102925124	3336	mm10_refGene	False	70218	protein-coding
70223	Nars	2	-	18	64499647	64516557	2650	mm10_refGene	False	70223	protein-coding
70225	Ppil3	4	-	1	58430993	58445486	1965	mm10_refGene	False	70225	protein-coding
70226	Rbm3os	1	+	X	8145427	8147963	840	mm10_refGene	True	70226	ncRNA
70227	Zfp619	1	+	7	39517766	39540415	5964	mm10_refGene	False	70227	protein-coding
70230	3300002P13Rik	1	-	7	3421665	3423445	1092	mm10_refGene	False	70230	ncRNA
70231	Gorasp2	2	+	2	70661509	70691725	2484	mm10_refGene	False	70231	protein-coding
70233	Cd2bp2	4	-	7	127191660	127196077	3509	mm10_refGene	False	70233	protein-coding
70235	Poc1a	1	+	9	106281061	106349891	1707	mm10_refGene	False	70235	protein-coding
70237	Bhlhb9	2	+	X	135885851	135891081	2825	mm10_refGene	False	70237	protein-coding
70238	Rnf168	1	+	16	32277461	32301439	4465	mm10_refGene	False	70238	protein-coding
70239	Gtf3c5	2	-	2	28566245	28583279	2823	mm10_refGene	False	70239	protein-coding
70240	Ufsp1	1	+	5	137294669	137295664	996	mm10_refGene	False	70240	protein-coding
70247	Psmd1	1	+	1	86064619	86139295	3256	mm10_refGene	True	70247	protein-coding
70248	Dazap1	3	+	10	80264991	80288413	2085	mm10_refGene	True	70248	protein-coding
70252	Jpx	1	+	X	103493558	103506425	3802	mm10_refGene	False	70252	ncRNA
70257	2010107E04Rik	1	-	12	111961376	111966977	365	mm10_refGene	False	70257	protein-coding
70261	Chp2	1	+	7	122219496	122222539	1171	mm10_refGene	False	70261	protein-coding
70266	Ccbl1	1	-	2	30185131	30205699	1924	mm10_refGene	False	70266	protein-coding
70274	Ly6g6e	1	+	17	35076942	35078804	1137	mm10_refGene	False	70274	protein-coding
70281	2310068J16Rik	1	-	15	99972167	99973287	1121	mm10_refGene	True	70281	ncRNA
70285	Rpf1	2	-	3	146506346	146521423	2612	mm10_refGene	False	70285	protein-coding
70291	Mkrn2os	1	-	6	115583547	115592576	2539	mm10_refGene	False	70291	protein-coding
70292	Afap1	1	+	5	35893319	36003922	6617	mm10_refGene	False	70292	protein-coding
70294	Rnf126	2	-	10	79758515	79766952	1639	mm10_refGene	True	70294	protein-coding
70296	Tbc1d13	1	+	2	30133871	30152013	3470	mm10_refGene	False	70296	protein-coding
70297	Gcc2	1	+	10	58255526	58305592	6511	mm10_refGene	False	70297	protein-coding
70300	Fuz	1	+	7	44896079	44900624	1698	mm10_refGene	True	70300	protein-coding
70310	Plscr3	3	+	11	69846372	69852058	3152	mm10_refGene	True	70310	protein-coding
70312	Cactin	1	+	10	81321103	81326251	2724	mm10_refGene	False	70312	protein-coding
70314	Rabep2	1	+	7	126428767	126445907	2539	mm10_refGene	True	70314	protein-coding
70315	Hdac8	1	-	X	102284640	102505148	1724	mm10_refGene	False	70315	protein-coding
70316	Ndufab1	1	-	7	122088044	122101848	800	mm10_refGene	False	70316	protein-coding
70317	Arl16	1	-	11	120464326	120467600	2023	mm10_refGene	True	70317	protein-coding
70325	Pigw	2	-	11	84876313	84880285	2735	mm10_refGene	True	70325	protein-coding
70333	Cd3eap	1	-	7	19356009	19359483	2246	mm10_refGene	True	70333	protein-coding
70335	Reep6	2	+	10	80330145	80336441	2016	mm10_refGene	True	70335	protein-coding
70337	Iyd	1	+	10	3540279	3554877	1540	mm10_refGene	False	70337	protein-coding
70345	0610038B21Rik	1	+	8	77517056	77518578	1523	mm10_refGene	True	70345	ncRNA
70348	Ube2cbp	1	-	9	86307234	86464916	1828	mm10_refGene	False	70348	protein-coding
70349	Copb1	1	-	7	114215559	114254680	3315	mm10_refGene	False	70349	protein-coding
70350	Basp1	1	-	15	25363277	25413764	1855	mm10_refGene	False	70350	protein-coding
70351	Ppp4r1	3	+	17	65783355	65841926	3850	mm10_refGene	False	70351	protein-coding
70354	Secisbp2l	1	-	2	125736986	125782870	6797	mm10_refGene	False	70354	protein-coding
70355	Gprc5c	3	+	11	114851532	114872617	4672	mm10_refGene	False	70355	protein-coding
70356	St13	1	-	15	81365044	81399694	1622	mm10_refGene	False	70356	protein-coding
70357	Kcnip1	4	-	11	33629341	33993193	2922	mm10_refGene	True	70357	protein-coding
70358	Steap1	1	-	5	5736322	5749317	1216	mm10_refGene	False	70358	protein-coding
70359	Gtpbp3	1	+	8	71488103	71493400	2800	mm10_refGene	False	70359	protein-coding
70361	Lman1	2	-	18	65980739	66002635	3714	mm10_refGene	False	70361	protein-coding
70362	Actl10	1	+	2	154551776	154553276	1501	mm10_refGene	True	70362	protein-coding
70363	Fam135b	1	-	15	71445678	71727838	4623	mm10_refGene	False	70363	protein-coding
70365	Speer5-ps1	2	+	10	44170447	44219585	1522	mm10_refGene	False	70365	pseudo
70369	Bag5	1	-	12	111709490	111713256	2136	mm10_refGene	False	70369	protein-coding
70370	Fbln7	1	+	2	128863932	128897034	2909	mm10_refGene	False	70370	protein-coding
70371	1700026D11Rik	1	+	2	132490728	132524057	847	mm10_refGene	False	70371	ncRNA
70373	Gpatch2l	1	+	12	86241878	86291368	3919	mm10_refGene	False	70373	protein-coding
70375	Ica1l	1	-	1	59989068	60043087	3650	mm10_refGene	False	70375	protein-coding
70377	Derl3	1	+	10	75893398	75895941	1336	mm10_refGene	False	70377	protein-coding
70380	Mospd1	3	-	X	53344594	53370559	2247	mm10_refGene	False	70380	protein-coding
70381	Tecpr1	1	-	5	144195347	144223578	4164	mm10_refGene	False	70381	protein-coding
70382	Kctd2	1	+	11	115420126	115431274	1766	mm10_refGene	False	70382	protein-coding
70383	Cox10	1	-	11	63962627	64079472	2921	mm10_refGene	True	70383	protein-coding
70385	Spdl1	1	-	11	34809185	34833641	2510	mm10_refGene	False	70385	protein-coding
70387	Ttc9c	1	-	19	8809075	8819294	3470	mm10_refGene	False	70387	protein-coding
70392	Asb12	1	-	X	95470199	95478129	1260	mm10_refGene	False	70392	protein-coding
70393	2210416O15Rik	1	+	11	88098058	88100107	1504	mm10_refGene	True	70393	ncRNA
70394	Kptn	1	+	7	16119876	16127516	1649	mm10_refGene	False	70394	protein-coding
70396	Asnsd1	2	-	1	53344617	53352752	2442	mm10_refGene	False	70396	protein-coding
70397	Tmem70	2	+	1	16665191	16678275	1732	mm10_refGene	False	70397	protein-coding
70405	Calml3	1	-	13	3802893	3804318	1426	mm10_refGene	False	70405	protein-coding
70408	Polr3f	1	+	2	144527745	144541779	4160	mm10_refGene	False	70408	protein-coding
70415	Stk26	1	+	X	50841436	50891850	2003	mm10_refGene	False	70415	protein-coding
70417	Megf10	1	+	18	57133090	57297467	7514	mm10_refGene	False	70417	protein-coding
70419	2810408A11Rik	1	-	11	69897358	69900986	1674	mm10_refGene	False	70419	protein-coding
70420	Arpin	1	-	7	79925359	79935264	2184	mm10_refGene	False	70420	protein-coding
70422	Ints2	1	-	11	86210683	86257568	5922	mm10_refGene	True	70422	protein-coding
70423	Tspan15	1	-	10	62185396	62231218	3605	mm10_refGene	True	70423	protein-coding
70425	Csnk1g3	1	+	18	53862113	53955684	4394	mm10_refGene	False	70425	protein-coding
70426	Tekt5	2	-	16	10357952	10395465	1778	mm10_refGene	False	70426	protein-coding
70427	Mier2	1	-	10	79540245	79555091	2562	mm10_refGene	False	70427	protein-coding
70428	Polr3b	1	+	10	84622437	84727178	4830	mm10_refGene	False	70428	protein-coding
70430	Tbce	2	-	13	13997951	14039638	1855	mm10_refGene	True	70430	protein-coding
70432	Rufy2	1	+	10	62980223	63018742	8936	mm10_refGene	True	70432	protein-coding
70433	Draxin	1	-	4	148098437	148130698	5200	mm10_refGene	False	70433	protein-coding
70435	Inf2	1	+	12	112588784	112615557	4601	mm10_refGene	False	70435	protein-coding
70439	Taf15	1	+	11	83473108	83506740	2049	mm10_refGene	False	70439	protein-coding
70441	2610100L16Rik	1	+	3	17789921	17800071	1363	mm10_refGene	True	70441	ncRNA
70445	Cd248	1	+	19	5068078	5070639	2562	mm10_refGene	False	70445	protein-coding
70448	Atad3aos	2	+	4	155761192	155763560	1162	mm10_refGene	False	70448	ncRNA
70450	Unc13d	1	-	11	116062096	116077961	3967	mm10_refGene	False	70450	protein-coding
70451	Dhrs13	1	+	11	78032313	78037864	1744	mm10_refGene	False	70451	protein-coding
70454	Cenpl	4	+	1	161070767	161086724	2439	mm10_refGene	False	70454	protein-coding
70456	Mpc2	1	+	1	165461208	165481214	854	mm10_refGene	False	70456	protein-coding
70458	2610318N02Rik	1	-	16	17113398	17125106	1266	mm10_refGene	True	70458	protein-coding
70461	Crtc3	1	-	7	80586632	80688877	5110	mm10_refGene	True	70461	protein-coding
70465	Wdr77	1	+	3	105959498	105969760	3553	mm10_refGene	True	70465	protein-coding
70466	Ckap2l	1	-	2	129268210	129297212	3137	mm10_refGene	False	70466	protein-coding
70470	Rprd1b	4	+	2	158028497	158078207	4603	mm10_refGene	True	70470	protein-coding
70472	Atad2	1	-	15	58094047	58135082	5683	mm10_refGene	False	70472	protein-coding
70478	Mipep	2	+	14	60784566	60905480	3581	mm10_refGene	False	70478	protein-coding
70481	Pnma1	1	-	12	84146131	84148489	2359	mm10_refGene	False	70481	protein-coding
70484	Slc35d2	1	-	13	64096310	64129330	2276	mm10_refGene	False	70484	protein-coding
70487	5730403I07Rik	1	-	9	77366412	77399416	2031	mm10_refGene	False	70487	ncRNA
70489	5730405O15Rik	1	+	X	13042015	13045295	887	mm10_refGene	False	70489	ncRNA
70491	5730412P04Rik	2	+	X	136104603	136115420	1382	mm10_refGene	False	70491	ncRNA
70495	Atp6ap2	1	+	X	12587759	12617051	2368	mm10_refGene	False	70495	protein-coding
70497	Arhgap17	5	-	7	123279149	123369915	3584	mm10_refGene	False	70497	protein-coding
70503	Ddo	1	+	10	40630011	40649931	3000	mm10_refGene	False	70503	protein-coding
70508	Bbx	1	-	16	50191844	50432389	8742	mm10_refGene	False	70508	protein-coding
70510	Rnf167	1	+	11	70647589	70651414	1524	mm10_refGene	False	70510	protein-coding
70511	Eef2kmt	1	-	16	5244155	5255956	2140	mm10_refGene	True	70511	protein-coding
70523	5730420D15Rik	2	+	10	95417375	95428640	1182	mm10_refGene	False	70523	ncRNA
70527	Stambp	1	-	6	83543206	83572504	2157	mm10_refGene	True	70527	protein-coding
70530	Lrfn2	1	+	17	48932582	49097590	3001	mm10_refGene	False	70530	protein-coding
70533	Btf3l4	1	-	4	108814295	108833584	3111	mm10_refGene	False	70533	protein-coding
70536	Qpct	1	+	17	79051906	79090243	1924	mm10_refGene	False	70536	protein-coding
70538	5730435O14Rik	1	+	10	41568016	41576476	617	mm10_refGene	True	70538	ncRNA
70544	Tmem242	1	-	17	5410864	5440260	971	mm10_refGene	True	70544	protein-coding
70546	Zdhhc2	1	+	8	40423815	40484842	2498	mm10_refGene	False	70546	protein-coding
70549	Tln2	1	-	9	67217085	67559703	12134	mm10_refGene	True	70549	protein-coding
70550	5730416F02Rik	1	+	X	109001485	109002296	812	mm10_refGene	False	70550	pseudo
70551	Tmtc4	1	-	14	122918975	122983261	3390	mm10_refGene	False	70551	protein-coding
70552	Lrrc56	3	+	7	141194130	141210055	2628	mm10_refGene	True	70552	protein-coding
70556	Slc25a33	1	-	4	149744036	149774267	1877	mm10_refGene	False	70556	protein-coding
70560	Wars2	1	+	3	99141090	99220203	4388	mm10_refGene	True	70560	protein-coding
70561	Txndc16	1	-	14	45134448	45219394	4028	mm10_refGene	False	70561	protein-coding
70564	Fam213a	1	-	14	40993740	41013775	1537	mm10_refGene	False	70564	protein-coding
70567	Fra10ac1	1	-	19	38188479	38224132	1398	mm10_refGene	False	70567	protein-coding
70568	Cpne3	1	-	4	19519252	19570104	5646	mm10_refGene	False	70568	protein-coding
70571	Tcerg1l	1	-	7	138208972	138397730	2569	mm10_refGene	False	70571	protein-coding
70572	Ipo5	1	+	14	120911194	120948044	4593	mm10_refGene	False	70572	protein-coding
70573	Tbccd1	1	-	16	22813215	22857569	2702	mm10_refGene	False	70573	protein-coding
70574	Cpm	1	+	10	117629500	117687352	5195	mm10_refGene	False	70574	protein-coding
70575	Gfod2	1	-	8	105716113	105758607	2036	mm10_refGene	False	70575	protein-coding
70579	Zc3h11a	2	-	1	133619871	133661399	4468	mm10_refGene	True	70579	protein-coding
70584	Pak4	1	-	7	28558819	28598184	2898	mm10_refGene	True	70584	protein-coding
70591	5730455P16Rik	1	-	11	80360492	80378015	4536	mm10_refGene	False	70591	protein-coding
70592	5730480H06Rik	1	+	5	48395573	48414294	1735	mm10_refGene	True	70592	ncRNA
70593	5730457N03Rik	1	-	6	52308389	52314832	2916	mm10_refGene	True	70593	ncRNA
70594	5730460C07Rik	1	-	3	153789305	153792087	1834	mm10_refGene	False	70594	ncRNA
70598	Filip1	1	-	9	79815562	79977882	4207	mm10_refGene	False	70598	protein-coding
70599	Ssfa2	1	+	2	79635425	79672964	5093	mm10_refGene	False	70599	protein-coding
70601	Ecd	1	-	14	20319859	20348121	3125	mm10_refGene	False	70601	protein-coding
70602	5730488B01Rik	1	+	4	44702800	44705110	2311	mm10_refGene	True	70602	ncRNA
70603	Mutyh	2	+	4	116807734	116819431	1736	mm10_refGene	False	70603	protein-coding
70604	Dnajb14	1	+	3	137867675	137908931	1851	mm10_refGene	False	70604	protein-coding
70605	Zdhhc24	3	+	19	4878668	4885397	2562	mm10_refGene	False	70605	protein-coding
70611	Fbxo33	1	-	12	59200655	59219483	3446	mm10_refGene	False	70611	protein-coding
70612	Tmem230	2	-	2	132239492	132247788	1593	mm10_refGene	False	70612	protein-coding
70615	Ankrd24	1	+	10	81628540	81647612	3658	mm10_refGene	False	70615	protein-coding
70616	Sugp1	1	+	8	70042813	70071953	2287	mm10_refGene	False	70616	protein-coding
70617	5730508B09Rik	1	-	3	127869688	127896323	1603	mm10_refGene	False	70617	protein-coding
70620	Ube2v2	2	-	16	15550986	15594518	5892	mm10_refGene	False	70620	protein-coding
70625	Med26	1	-	8	72494559	72548310	3039	mm10_refGene	False	70625	protein-coding
70626	5730522E02Rik	1	-	11	25616846	26210576	1520	mm10_refGene	True	70626	ncRNA
70638	Fam189a1	1	-	7	64756096	65156528	4754	mm10_refGene	True	70638	protein-coding
70640	Dcp2	1	+	18	44380500	44424969	8643	mm10_refGene	False	70640	protein-coding
70645	Oip5	1	-	2	119609532	119618505	1557	mm10_refGene	True	70645	protein-coding
70646	Naa30	1	+	14	49172227	49191031	4597	mm10_refGene	False	70646	protein-coding
70650	Zcchc8	1	-	5	123698302	123721044	4286	mm10_refGene	False	70650	protein-coding
70652	Tmem144	1	-	3	79813153	79842662	2292	mm10_refGene	False	70652	protein-coding
70661	Sik3	1	+	9	46012820	46224194	6287	mm10_refGene	False	70661	protein-coding
70673	Prdm16	4	-	4	154316125	154636873	8611	mm10_refGene	True	70673	protein-coding
70675	Vcpip1	1	-	1	9718622	9748382	9749	mm10_refGene	True	70675	protein-coding
70676	Gulp1	1	+	1	44551671	44796836	2976	mm10_refGene	True	70676	protein-coding
70681	Fam175a	1	-	5	100804802	100820935	2499	mm10_refGene	False	70681	protein-coding
70683	Utp20	1	-	10	88746607	88826814	8831	mm10_refGene	False	70683	protein-coding
70686	Dusp16	2	-	6	134715468	134792628	5112	mm10_refGene	False	70686	protein-coding
70691	3830403N18Rik	1	+	X	56136572	56153496	1020	mm10_refGene	False	70691	protein-coding
70693	Adgra2	1	-	5	49959951	50058996	4475	mm10_refGene	False	70693	protein-coding
70696	3830417A13Rik	1	+	X	64173548	64178778	1649	mm10_refGene	False	70696	protein-coding
70699	Nup205	1	+	6	35177616	35247598	6228	mm10_refGene	False	70699	protein-coding
70701	Nipal1	1	+	5	72647796	72671078	4205	mm10_refGene	False	70701	protein-coding
70713	Gpr137c	1	+	14	45219717	45280976	2444	mm10_refGene	False	70713	protein-coding
70717	Medag	1	+	5	149411806	149431703	2876	mm10_refGene	False	70717	protein-coding
70719	Hmha1	2	+	10	80016672	80031471	4052	mm10_refGene	True	70719	protein-coding
70720	6330407A03Rik	1	+	4	3714964	3716806	1843	mm10_refGene	True	70720	ncRNA
70726	Angptl6	1	-	9	20873809	20879710	1564	mm10_refGene	True	70726	protein-coding
70727	Rasgef1a	1	+	6	118066385	118091546	3236	mm10_refGene	True	70727	protein-coding
70729	Nos1ap	2	-	1	170317496	170589849	3684	mm10_refGene	False	70729	protein-coding
70730	6330409D20Rik	1	-	2	32732621	32741016	1118	mm10_refGene	True	70730	protein-coding
70737	Cgn	2	-	3	94760070	94786515	5038	mm10_refGene	False	70737	protein-coding
70747	Tspan2	2	+	3	102734770	102772310	4362	mm10_refGene	True	70747	protein-coding
70750	Kdsr	1	-	1	106720410	106759742	5582	mm10_refGene	False	70750	protein-coding
70753	6330415B21Rik	1	-	6	77380257	77382475	2219	mm10_refGene	True	70753	ncRNA
70757	Hacd2	1	+	16	35022421	35109175	3603	mm10_refGene	False	70757	protein-coding
70762	Dclk2	6	-	3	86786150	86920884	4199	mm10_refGene	False	70762	protein-coding
70767	Prpf3	1	-	3	95830622	95855753	2732	mm10_refGene	False	70767	protein-coding
70769	Nolc1	4	+	19	46075847	46085543	3665	mm10_refGene	False	70769	protein-coding
70771	Gpr173	1	-	X	152344646	152368111	3214	mm10_refGene	False	70771	protein-coding
70772	Ggnbp1	2	+	17	27018035	27036378	1784	mm10_refGene	True	70772	protein-coding
70779	Prdm5	1	+	6	65778962	65936377	2182	mm10_refGene	False	70779	protein-coding
70784	Rasl12	2	+	9	65398488	65414853	3876	mm10_refGene	True	70784	protein-coding
70785	Dennd1c	1	-	17	57066055	57078510	2521	mm10_refGene	False	70785	protein-coding
70788	Klhl30	1	+	1	91351073	91362404	3020	mm10_refGene	False	70788	protein-coding
70789	Kynu	3	+	2	43555325	43683048	5111	mm10_refGene	False	70789	protein-coding
70790	Ubr5	2	-	15	37967328	38078854	9791	mm10_refGene	False	70790	protein-coding
70791	Hars2	2	+	18	36783209	36792560	3133	mm10_refGene	False	70791	protein-coding
70796	Zdhhc1	1	-	8	105472425	105496870	2054	mm10_refGene	False	70796	protein-coding
70797	Ankib1	4	-	5	3689999	3803124	6781	mm10_refGene	False	70797	protein-coding
70799	Cep192	1	+	18	67800107	67885170	8093	mm10_refGene	False	70799	protein-coding
70802	Pwwp2a	2	+	11	43681998	43722633	5812	mm10_refGene	False	70802	protein-coding
70804	Pgrmc2	1	-	3	41066326	41083046	3007	mm10_refGene	False	70804	protein-coding
70807	Arrdc2	1	-	8	70835138	70839720	2346	mm10_refGene	False	70807	protein-coding
70808	4632415L05Rik	1	+	3	19894871	19898984	4114	mm10_refGene	False	70808	pseudo
70809	Clec2g	3	+	6	128934381	128984707	2613	mm10_refGene	True	70809	protein-coding
70810	Krt25	1	-	11	99315844	99322941	1651	mm10_refGene	False	70810	protein-coding
70821	4921507P07Rik	1	-	6	50573304	50596590	2334	mm10_refGene	True	70821	protein-coding
70823	Hmgxb4	1	+	8	74993703	75031972	3844	mm10_refGene	False	70823	protein-coding
70827	Trak2	1	-	1	58900450	58973482	6240	mm10_refGene	False	70827	protein-coding
70829	Ccdc93	2	+	1	121431067	121506460	7256	mm10_refGene	False	70829	protein-coding
70831	Krtap31-1	1	+	11	99907920	99908890	971	mm10_refGene	False	70831	protein-coding
70832	4921504A21Rik	2	-	5	19202368	19226555	2156	mm10_refGene	False	70832	ncRNA
70834	Spag9	7	+	11	93996091	94126082	7778	mm10_refGene	False	70834	protein-coding
70835	Prss22	1	-	17	23993534	23998100	1324	mm10_refGene	False	70835	protein-coding
70839	P2ry12	1	-	3	59216271	59262831	2338	mm10_refGene	True	70839	protein-coding
70840	Slc22a16	1	+	10	40570362	40604132	2243	mm10_refGene	False	70840	protein-coding
70843	Krt28	1	-	11	99365007	99374903	1489	mm10_refGene	False	70843	protein-coding
70845	4921508D12Rik	1	+	2	132424741	132452499	1075	mm10_refGene	False	70845	ncRNA
70852	4921507L20Rik	1	+	2	93980034	93983575	1550	mm10_refGene	True	70852	ncRNA
70858	4921511I17Rik	1	-	12	12351522	12392475	1341	mm10_refGene	True	70858	ncRNA
70859	Lrrc63	1	-	14	75084303	75130883	2519	mm10_refGene	True	70859	protein-coding
70861	Akr1cl	1	-	1	65013086	65032748	1353	mm10_refGene	False	70861	protein-coding
70862	Spata16	2	+	3	26637631	26983212	2103	mm10_refGene	False	70862	protein-coding
70864	Fam47c	1	+	X	78737763	78739410	1648	mm10_refGene	False	70864	protein-coding
70866	Slco6d1	2	+	1	98421124	98509380	2328	mm10_refGene	False	70866	protein-coding
70873	Cnbd2	1	+	2	156312473	156375638	2106	mm10_refGene	True	70873	protein-coding
70874	4921513I03Rik	2	+	10	120765732	120778886	1747	mm10_refGene	False	70874	ncRNA
70881	Nt5c1b	1	+	12	10369971	10390174	1855	mm10_refGene	False	70881	protein-coding
70882	Armc3	4	+	2	19199118	19310243	3016	mm10_refGene	False	70882	protein-coding
70884	Ccdc81	1	-	7	89866148	89903629	2691	mm10_refGene	False	70884	protein-coding
70885	Ints10	3	+	8	68793929	68829410	4357	mm10_refGene	False	70885	protein-coding
70886	4921515E04Rik	1	-	15	18078137	18369627	2309	mm10_refGene	False	70886	ncRNA
70887	Dmrtc1a	3	-	X	102903221	102908687	1382	mm10_refGene	False	70887	protein-coding
